question,answer,label
What financial aid enabled Peter Lynch to study at Boston College?,He received a full scholarship from a caddying scholarship program.,Personal Life
How was Peter Lynch able to afford Boston College tuition?,He received a full scholarship from a caddying scholarship program.,Personal Life
Who recommended Peter Lynch for admission to Boston College?,George Sullivan recommended him and helped him get accepted.,Personal Life
What influential person helped Peter Lynch gain entry to Boston College?,George Sullivan recommended him and helped him get accepted.,Personal Life
Who was responsible for Peter Lynch's acceptance into Boston College?,George Sullivan recommended him and helped him get accepted.,Personal Life
What was the name of the caddying scholarship that paid for Peter Lynch's college?,The Francis Ouimet Scholarship which was a caddying scholarship.,Personal Life
What specific caddying scholarship funded Peter Lynch's college education?,The Francis Ouimet Scholarship which was a caddying scholarship.,Personal Life
What scholarship named after a famous golfer helped Peter Lynch pay for Boston College?,The Francis Ouimet Scholarship which was a caddying scholarship.,Personal Life
How did Peter Lynch's excellent work as a caddy pay off for his education?,It led to Sullivan's recommendation and a full caddying scholarship to Boston College.,Personal Life
What educational benefits did Peter Lynch receive as a result of his strong performance as a caddy?,It led to Sullivan's recommendation and a full caddying scholarship to Boston College.,Personal Life
How did Peter Lynch's dedication to caddying translate into educational opportunities?,It led to Sullivan's recommendation and a full caddying scholarship to Boston College.,Personal Life
What did Peter Lynch think about the finance and economics classes at Wharton?,He thought they were out of touch with reality.,Personal Life
How did Peter Lynch view the finance and economics curriculum at Wharton business school?,He thought they were out of touch with reality.,Personal Life
What was Peter Lynch's opinion of the finance and economics courses offered at Wharton?,He thought they were out of touch with reality.,Personal Life
Why did Peter Lynch disregard some of his Wharton classes?,Because he believed they were out of touch with how real-world investing worked.,Personal Life
What reason did Peter Lynch give for ignoring certain courses at Wharton?,Because he believed they were out of touch with how real-world investing worked.,Personal Life
Why were some of Peter Lynch's Wharton classes not valuable to him?,Because he believed they were out of touch with how real-world investing worked.,Personal Life
What was Peter Lynch's main focus during his free time at Wharton?,Researching for the next tenbagger stock that could multiply his investment.,Personal Life
What investment goal occupied Peter Lynch's attention outside of his Wharton classes?,Researching for the next tenbagger stock that could multiply his investment.,Personal Life
What was Peter Lynch searching for during his spare moments at Wharton business school?,Researching for the next tenbagger stock that could multiply his investment.,Personal Life
What did Peter Lynch prove by successfully investing in Flying Tiger?,He proved that the true way to examine knowledge is by investing in the real world not by passing exams.,Personal Life
What did Peter Lynch's profitable Flying Tiger investment demonstrate about learning?,He proved that the true way to examine knowledge is by investing in the real world not by passing exams.,Personal Life
How did Peter Lynch validate his belief about how knowledge should be tested through his Flying Tiger success?,He proved that the true way to examine knowledge is by investing in the real world not by passing exams.,Personal Life
How did the Vietnam War affect Peter Lynch's Flying Tiger investment?,The war unexpectedly caused the cargo airline's business to boom and the stock to soar.,Personal Life
What impact did the Vietnam War have on the value of Peter Lynch's Flying Tiger shares?,The war unexpectedly caused the cargo airline's business to boom and the stock to soar.,Personal Life
In what way did the Vietnam War benefit Peter Lynch's investment in Flying Tiger?,The war unexpectedly caused the cargo airline's business to boom and the stock to soar.,Personal Life
What was Peter Lynch's initial investment in Flying Tiger Airlines?,He put the majority of his savings into Flying Tiger stock at $7 per share.,Personal Life
How much of his savings did Peter Lynch initially commit to Flying Tiger stock?,He put the majority of his savings into Flying Tiger stock at $7 per share.,Personal Life
What price did Peter Lynch pay per share when he first bought Flying Tiger stock?,He put the majority of his savings into Flying Tiger stock at $7 per share.,Personal Life
How long did Peter Lynch wait for Flying Tiger stock to move from $7?,He waited for three years with the stock never going beyond the original price.,Personal Life
What was the duration of Peter Lynch's patience while Flying Tiger stock stayed flat at $7?,He waited for three years with the stock never going beyond the original price.,Personal Life
How many years did Peter Lynch hold Flying Tiger stock before it finally moved from its $7 purchase price?,He waited for three years with the stock never going beyond the original price.,Personal Life
What did Peter Lynch learn from his Flying Tiger experience about patience?,He learned that it takes patience to win in the stock market.,Personal Life
What important lesson did Peter Lynch take away from the long wait for Flying Tiger stock to appreciate?,He learned that it takes patience to win in the stock market.,Personal Life
How did the Flying Tiger investment shape Peter Lynch's understanding of patience in investing?,He learned that it takes patience to win in the stock market.,Personal Life
What type of company was Flying Tiger Airlines when Peter Lynch invested?,It was considered a gold stock because it was a new and small cargo airline company.,Personal Life
How was Flying Tiger Airlines categorized in the stock market when Peter Lynch bought shares?,It was considered a gold stock because it was a new and small cargo airline company.,Personal Life
What kind of investment opportunity did Flying Tiger represent when Peter Lynch purchased it?,It was considered a gold stock because it was a new and small cargo airline company.,Personal Life
Why did Peter Lynch believe Flying Tiger would be successful?,He saw that the whole aerial shipping industry was going to explode and Flying Tiger would be the leader.,Personal Life
What gave Peter Lynch confidence that Flying Tiger would perform well as an investment?,He saw that the whole aerial shipping industry was going to explode and Flying Tiger would be the leader.,Personal Life
What industry trend did Peter Lynch identify that made him optimistic about Flying Tiger?,He saw that the whole aerial shipping industry was going to explode and Flying Tiger would be the leader.,Personal Life
What made Flying Tiger Airlines unique when it was founded in 1945?,It was the first cargo airline in the United States.,Personal Life
What distinguished Flying Tiger Airlines from other airlines when it launched in 1945?,It was the first cargo airline in the United States.,Personal Life
How was Flying Tiger Airlines different from other carriers at its founding in 1945?,It was the first cargo airline in the United States.,Personal Life
What innovation did Flying Tiger introduce in 1961?,It became one of the first carriers in the world to offer aerial pallet shipping service.,Personal Life
What shipping advancement did Flying Tiger pioneer in 1961?,It became one of the first carriers in the world to offer aerial pallet shipping service.,Personal Life
How did Flying Tiger change cargo shipping in 1961?,It became one of the first carriers in the world to offer aerial pallet shipping service.,Personal Life
What was aerial commercial shipping like for larger goods before Flying Tiger's innovation?,It was expensive and nearly nonexistent for larger goods.,Personal Life
How would you describe the state of aerial shipping for large items before Flying Tiger's 1961 innovation?,It was expensive and nearly nonexistent for larger goods.,Personal Life
What challenges did larger goods face in aerial commercial shipping prior to Flying Tiger's advancement?,It was expensive and nearly nonexistent for larger goods.,Personal Life
How many soccer games did Peter Lynch's daughter Mary play in the fall before he retired?,She played in seven soccer games and he only got to see one.,Personal Life
What was the ratio of soccer games Peter Lynch's daughter Mary played to the games he watched?,She played in seven soccer games and he only got to see one.,Personal Life
What happened to the Lynch family Christmas cards the year Peter Lynch retired?,They went out three months late.,Personal Life
How delayed were the Lynch family Christmas cards during Peter's final working year?,They went out three months late.,Personal Life
When did the Lynch family send their Christmas cards the year Peter retired?,They went out three months late.,Personal Life
What did Peter Lynch keep scrapbooks of for his children?,He kept scrapbooks of his children's accomplishments stuffed with piles of memorabilia that hadn't yet been pasted in.,Personal Life
What filled the scrapbooks Peter Lynch maintained for his children?,He kept scrapbooks of his children's accomplishments stuffed with piles of memorabilia that hadn't yet been pasted in.,Personal Life
What unfinished project did Peter Lynch have regarding his children's achievements?,He kept scrapbooks of his children's accomplishments stuffed with piles of memorabilia that hadn't yet been pasted in.,Personal Life
Where was Peter Lynch's daughter Mary attending school when he retired?,Mary was away at boarding school and came home only on odd weekends.,Personal Life
What type of school did Peter Lynch's daughter Mary attend when he retired?,Mary was away at boarding school and came home only on odd weekends.,Personal Life
How often did Peter Lynch's daughter Mary come home from boarding school?,Mary was away at boarding school and came home only on odd weekends.,Personal Life
What did Peter Lynch say about his romantic encounters with his wife Carolyn during his busy career?,Their most romantic encounters were meeting coming in and out of the driveway.,Personal Life
How did Peter Lynch describe the romantic moments with his wife Carolyn while he worked long hours?,Their most romantic encounters were meeting coming in and out of the driveway.,Personal Life
Where did Peter Lynch say his most romantic encounters with Carolyn took place during his busy years?,Their most romantic encounters were meeting coming in and out of the driveway.,Personal Life
What did Peter Lynch confess to his doctor about exercise during his busy career?,He confessed that the only exercise he got was flossing his teeth.,Personal Life
What was Peter Lynch's admission to his physician about his physical activity?,He confessed that the only exercise he got was flossing his teeth.,Personal Life
What did Peter Lynch tell his doctor was his sole form of exercise?,He confessed that the only exercise he got was flossing his teeth.,Personal Life
How many books had Peter Lynch read in the 18 months before his retirement?,He hadn't read a single book in the last 18 months.,Personal Life
What was Peter Lynch's reading count in the year and a half before retiring?,He hadn't read a single book in the last 18 months.,Personal Life
How many books did Peter Lynch finish in the 18 months leading up to his retirement?,He hadn't read a single book in the last 18 months.,Personal Life
What did Peter Lynch realize about his life when operas outnumbered football games three to zero?,He realized there was something wrong with his life.,Personal Life
What conclusion did Peter Lynch draw from attending three operas and zero football games?,He realized there was something wrong with his life.,Personal Life
What did Peter Lynch understand when he compared his cultural to his sports attendance?,He realized there was something wrong with his life.,Personal Life
How many football games did Peter Lynch see in the two years before his retirement?,He saw zero football games.,Personal Life
What was Peter Lynch's football game attendance in the two years before retiring?,He saw zero football games.,Personal Life
How many NFL games did Peter Lynch watch in the 24 months before his retirement?,He saw zero football games.,Personal Life
What was Peter's Principle #1 about operas and football games?,"When the operas outnumber the football games three to zero, you know there is something wrong with your life.",Personal Life
What did Peter Lynch state as his first principle regarding life balance?,"When the operas outnumber the football games three to zero, you know there is something wrong with your life.",Personal Life
Who did Peter Lynch compare himself to when considering retirement?,He compared himself to Ferdinand Magellan who also retired early to a remote island.,Personal Life
Which historical explorer did Peter Lynch liken himself to when thinking about retiring?,He compared himself to Ferdinand Magellan who also retired early to a remote island.,Personal Life
What parallel did Peter Lynch draw between himself and Ferdinand Magellan regarding retirement?,He compared himself to Ferdinand Magellan who also retired early to a remote island.,Personal Life
What happened to Ferdinand Magellan after he retired?,He was torn to shreds by angry natives.,Personal Life
What was the fate of the explorer Ferdinand Magellan after his retirement?,He was torn to shreds by angry natives.,Personal Life
How did Ferdinand Magellan's life end following his early retirement?,He was torn to shreds by angry natives.,Personal Life
What did Peter Lynch worry might happen to him if he retired?,He worried about a similar fate at the hands of angry shareholders.,Personal Life
What fear did Peter Lynch have about retiring from Magellan?,He worried about a similar fate at the hands of angry shareholders.,Personal Life
How did Peter Lynch imagine his shareholders might react to his retirement?,He worried about a similar fate at the hands of angry shareholders.,Personal Life
What offer did Ned Johnson make to Peter Lynch when he wanted to retire?,He offered to let Lynch stay on as a group leader for all Fidelity equity funds or manage a smaller $100 million fund.,Personal Life
What two options did Ned Johnson present to Peter Lynch to keep him at Fidelity?,He offered to let Lynch stay on as a group leader for all Fidelity equity funds or manage a smaller $100 million fund.,Personal Life
What alternative roles did Fidelity's CEO propose to Peter Lynch instead of full retirement?,He offered to let Lynch stay on as a group leader for all Fidelity equity funds or manage a smaller $100 million fund.,Personal Life
Why did Peter Lynch decline Ned Johnson's offer to manage a smaller fund?,He felt a smaller fund would require the same amount of work as Magellan.,Personal Life
What was Peter Lynch's reasoning for turning down a $100 million fund?,He felt a smaller fund would require the same amount of work as Magellan.,Personal Life
Why did Peter Lynch believe a smaller fund wouldn't reduce his workload?,He felt a smaller fund would require the same amount of work as Magellan.,Personal Life
How did the pension fund Peter Lynch managed perform compared to Magellan?,It had a better record than Magellan because there were fewer restrictions on investing.,Personal Life
Which of Peter Lynch's funds had a superior performance record and why?,It had a better record than Magellan because there were fewer restrictions on investing.,Personal Life
Why did Peter Lynch's pension fund outperform his mutual fund?,It had a better record than Magellan because there were fewer restrictions on investing.,Personal Life
What restriction did mutual funds have that pension funds did not?,Mutual funds could not put more than 5 percent of assets into a single stock but pension funds could.,Personal Life
What investment limitation applied to mutual funds but not to pension funds?,Mutual funds could not put more than 5 percent of assets into a single stock but pension funds could.,Personal Life
What was the 5 percent rule that applied to Magellan but not to Kodak's pension fund?,Mutual funds could not put more than 5 percent of assets into a single stock but pension funds could.,Personal Life
How did the corporate clients of Peter Lynch's pension fund react to his Magellan departure?,They wanted him to continue managing their pension money.,Personal Life
What closed-end fund was proposed to Peter Lynch after his retirement?,A Lynch Fund listed on the New York Stock Exchange that would never lose its customer base.,Personal Life
What type of investment vehicle was proposed to Peter Lynch that would trade on the NYSE?,A Lynch Fund listed on the New York Stock Exchange that would never lose its customer base.,Personal Life
"What was the proposed ""Lynch Fund"" that Peter Lynch turned down after retiring?",A Lynch Fund listed on the New York Stock Exchange that would never lose its customer base.,Personal Life
How much would a $2 billion Lynch Fund have paid Peter Lynch annually in fees?,75 basis points which equals $15 million per year.,Personal Life
What annual fee would Peter Lynch have earned from a $2 billion closed-end fund?,75 basis points which equals $15 million per year.,Personal Life
What was the potential yearly income Peter Lynch rejected by not starting a Lynch Fund?,75 basis points which equals $15 million per year.,Personal Life
What is the advantage of a closed-end fund for a manager?,The fund never loses its customer base no matter how badly the manager performs.,Personal Life
Why might a fund manager prefer a closed-end fund over an open-end fund?,The fund never loses its customer base no matter how badly the manager performs.,Personal Life
What security does a closed-end fund offer that an open-end fund does not?,The fund never loses its customer base no matter how badly the manager performs.,Personal Life
How do closed-end funds differ from open-ended funds like Magellan?,Closed-end funds are traded on stock exchanges and the number of shares always stays the same.,Personal Life
What is the key structural difference between closed-end and open-end mutual funds?,Closed-end funds are traded on stock exchanges and the number of shares always stays the same.,Personal Life
How does the share count of a closed-end fund compare to an open-end fund like Magellan?,Closed-end funds are traded on stock exchanges and the number of shares always stays the same.,Personal Life
What happens to an open-ended fund when shareholders want to get out?,The fund must pay the shareholder the value of their shares in cash and the fund size is reduced.,Personal Life
What is the redemption process for an open-end mutual fund?,The fund must pay the shareholder the value of their shares in cash and the fund size is reduced.,Personal Life
How does shareholder redemption affect the size of an open-end fund?,The fund must pay the shareholder the value of their shares in cash and the fund size is reduced.,Personal Life
Why does the manager of an open-ended fund sleep less soundly than a closed-end manager?,Because an unpopular open-ended fund can shrink very fast as customers flee to other funds.,Personal Life
What keeps open-end fund managers awake at night according to Peter Lynch?,Because an unpopular open-ended fund can shrink very fast as customers flee to other funds.,Personal Life
What risk do open-end fund managers face that closed-end managers don't?,Because an unpopular open-ended fund can shrink very fast as customers flee to other funds.,Personal Life
What would have happened to a $2 billion Lynch Fund on the NYSE?,It would have continued to be a $2 billion enterprise forever unless Lynch made terrible investment mistakes.,Personal Life
How would a $2 billion closed-end Lynch Fund have maintained its asset base?,It would have continued to be a $2 billion enterprise forever unless Lynch made terrible investment mistakes.,Personal Life
What would have kept a Lynch Fund at $2 billion indefinitely?,It would have continued to be a $2 billion enterprise forever unless Lynch made terrible investment mistakes.,Personal Life
What Tolstoy story did Peter Lynch reference when discussing retirement?,The story of an ambitious farmer who ran himself to death trying to encircle as much land as possible.,Personal Life
What literary example did Peter Lynch use to illustrate the danger of overwork?,The story of an ambitious farmer who ran himself to death trying to encircle as much land as possible.,Personal Life
What cautionary tale from Tolstoy did Peter Lynch apply to his own retirement decision?,The story of an ambitious farmer who ran himself to death trying to encircle as much land as possible.,Personal Life
What reputation did Peter Lynch earn for buying so many stocks?,He earned a reputation for never having met a share he didn't like.,Personal Life
How did the investment community describe Peter Lynch's stock buying habits?,He earned a reputation for never having met a share he didn't like.,Personal Life
What nickname or reputation did Peter Lynch gain from his frequent stock purchases?,He earned a reputation for never having met a share he didn't like.,Personal Life
Who was president when Peter Lynch started managing the Magellan Fund?,Jimmy Carter was president.,Personal Life
Which US president was in office when Peter Lynch took over the Magellan Fund?,Jimmy Carter was president.,Personal Life
Who occupied the White House when Peter Lynch began his tenure at Magellan?,Jimmy Carter was president.,Personal Life
What did Peter Lynch admit to having lust for when he started managing Magellan?,He admitted to having lust for stocks.,Personal Life
What passion did Peter Lynch confess to when he began running the Magellan Fund?,He admitted to having lust for stocks.,Personal Life
What did Peter Lynch say he had a strong desire for at the start of his Magellan career?,He admitted to having lust for stocks.,Personal Life
What did Peter Lynch begin to confuse with members of his family?,He began to confuse Fannie Mae Freddie Mac and Sallie Mae with family members.,Personal Life
Which government-sponsored enterprises did Peter Lynch start mixing up with his relatives?,He began to confuse Fannie Mae Freddie Mac and Sallie Mae with family members.,Personal Life
What financial entities did Peter Lynch admit to confusing with his own family?,He began to confuse Fannie Mae Freddie Mac and Sallie Mae with family members.,Personal Life
What important personal dates did Peter Lynch neglect because he was focused on stocks?,He forgot his children's birthdays.,Personal Life
What family milestones slipped Peter Lynch's mind while he remembered thousands of stock symbols?,He forgot his children's birthdays.,Personal Life
What realization did Peter Lynch have at his 46th birthday party?,He remembered that his father had died at age 46.,Personal Life
What struck Peter Lynch while celebrating his 46th birthday?,He remembered that his father had died at age 46.,Personal Life
What painful memory came to Peter Lynch during his 46th birthday celebration?,He remembered that his father had died at age 46.,Personal Life
What did Peter Lynch realize about his mortality at age 46?,He realized he'd already outlived his parent and would be dead for a long time.,Personal Life
What sobering thought about life and death occurred to Peter Lynch when he turned 46?,He realized he'd already outlived his parent and would be dead for a long time.,Personal Life
How did Peter Lynch's perspective on life change when he reached the age his father died?,He realized he'd already outlived his parent and would be dead for a long time.,Personal Life
What did Peter Lynch wish he'd seen more of as his children grew up?,He wished he'd seen more school plays ski meets and afternoon soccer games.,Personal Life
What childhood activities did Peter Lynch regret missing while focused on his career?,He wished he'd seen more school plays ski meets and afternoon soccer games.,Personal Life
What events in his daughters' lives did Peter Lynch wish he had attended more often?,He wished he'd seen more school plays ski meets and afternoon soccer games.,Personal Life
What did Peter Lynch admit about helping adolescents compared to toddlers?,He admitted that patching up a toddler takes less time and effort than helping adolescents with homework.,Personal Life
How did Peter Lynch compare the difficulty of parenting toddlers versus teenagers?,He admitted that patching up a toddler takes less time and effort than helping adolescents with homework.,Personal Life
What parenting insight did Peter Lynch share about the effort required for different age groups?,He admitted that patching up a toddler takes less time and effort than helping adolescents with homework.,Personal Life
What kind of homework did Peter Lynch help his daughters with?,Spanish homework and math that he had forgotten.,Personal Life
Which school subjects did Peter Lynch assist his daughters with at home?,Spanish homework and math that he had forgotten.,Personal Life
What academic challenges did Peter Lynch face when helping his children with schoolwork?,Spanish homework and math that he had forgotten.,Personal Life
What activities did Peter Lynch drive his daughters to?,He drove them to tennis courts and shopping malls.,Personal Life
Where did Peter Lynch chauffeur his daughters on weekends?,He drove them to tennis courts and shopping malls.,Personal Life
What destinations did Peter Lynch regularly take his daughters to?,He drove them to tennis courts and shopping malls.,Personal Life
What did Peter Lynch have to do on weekends to keep up with his teenagers?,He had to listen to their music remember rock group names and accompany them to movies.,Personal Life
How did Peter Lynch try to stay connected with his teenage daughters on weekends?,He had to listen to their music remember rock group names and accompany them to movies.,Personal Life
What weekend rituals did Peter Lynch share with his teenage children?,He had to listen to their music remember rock group names and accompany them to movies.,Personal Life
Where was Peter Lynch on Saturdays while his teenagers were growing up?,He was sitting at his desk facing a Himalaya of paperwork.,Personal Life
What was Peter Lynch's typical Saturday location during his busy career?,He was sitting at his desk facing a Himalaya of paperwork.,Personal Life
How did Peter Lynch spend his Saturdays while his children were growing up?,He was sitting at his desk facing a Himalaya of paperwork.,Personal Life
What did Peter Lynch look for when he occasionally took his kids to movies or pizza parlors?,He looked for an investment angle.,Personal Life
What hidden opportunity did Peter Lynch seek even during family outings?,He looked for an investment angle.,Personal Life
How did Peter Lynch's investing mindset affect his time with children at restaurants and theaters?,He looked for an investment angle.,Personal Life
What stock did Peter Lynch's children introduce him to that he wished he hadn't bought?,Pizza Time Theater.,Personal Life
Which company recommended by his children turned out to be a bad investment for Peter Lynch?,Pizza Time Theater.,Personal Life
What stock tip from his kids did Peter Lynch regret following?,Pizza Time Theater.,Personal Life
What stock did Peter Lynch's children introduce him to that he wished he had bought?,Chi-Chi's.,Personal Life
Which company suggested by his children did Peter Lynch regret not investing in?,Chi-Chi's.,Personal Life
What missed opportunity did Peter Lynch's children point out to him that he wished he had acted on?,Chi-Chi's.,Personal Life
What did Peter Lynch see in his dreams during his busy career?,He saw Sallie Mae in his dreams.,Personal Life
What financial entity invaded Peter Lynch's sleep during his intense working years?,He saw Sallie Mae in his dreams.,Personal Life
What did Peter Lynch say he dreamt about when he was working too hard?,He saw Sallie Mae in his dreams.,Personal Life
What exercise did Peter Lynch confess to his doctor was his only physical activity?,Flossing his teeth.,Personal Life
What was Peter Lynch's embarrassing admission about his fitness routine to his physician?,Flossing his teeth.,Personal Life
What did Peter Lynch tell his doctor was the extent of his exercise regimen?,Flossing his teeth.,Personal Life
How many books had Peter Lynch read in the 18 months before his retirement?,Zero books.,Personal Life
What was Peter Lynch's reading count in the year and a half leading up to his retirement?,Zero books.,Personal Life
How much reading for pleasure did Peter Lynch do in the 18 months before he left Magellan?,Zero books.,Personal Life
What did Peter Lynch realize about his job by mid-1990?,He finally realized that the job had to go.,Personal Life
What conclusion did Peter Lynch reach about his career in the middle of 1990?,He finally realized that the job had to go.,Personal Life
What decision did Peter Lynch come to regarding his position at Fidelity by mid-1990?,He finally realized that the job had to go.,Personal Life
What did Peter Lynch's fund manager peers call his amateur investing advice?,"Some called it ""Lynch's ten-bagger of wind.""",Personal Life
How did other professional investors mock Peter Lynch's advice to individual investors?,"Some called it ""Lynch's ten-bagger of wind.""",Personal Life
What dismissive nickname did Peter Lynch's colleagues give to his amateur investing philosophy?,"Some called it ""Lynch's ten-bagger of wind.""",Personal Life
What did Peter Lynch say determines the fate of the stockpicker?,It isn't the head but the stomach that determines the fate of the stockpicker.,Personal Life
According to Peter Lynch what human quality matters more than intelligence for investment success?,It isn't the head but the stomach that determines the fate of the stockpicker.,Personal Life
What did Peter Lynch believe was the most important factor in a stockpicker's success or failure?,It isn't the head but the stomach that determines the fate of the stockpicker.,Personal Life
What famous castle did Peter Lynch visit in Ireland before the 1987 market crash?,Blarney Castle where he kissed the Blarney Stone.,Personal Life
Which Irish castle did Peter Lynch visit prior to the 1987 market crash?,Blarney Castle where he kissed the Blarney Stone.,Personal Life
What landmark did Peter Lynch see in Ireland that involved kissing a stone?,Blarney Castle where he kissed the Blarney Stone.,Personal Life
What was the financial loss for Magellan Fund shareholders on Black Monday 1987?,They lost 18 percent of their assets which was $2 billion.,Personal Life
What did Peter Lynch do instead of napping at the Scellig Hotel during the crash?,He was on the phone with his home office deciding which stocks to sell.,Personal Life
How did Peter Lynch spend his time at the Scellig Hotel during the 1987 crash?,He was on the phone with his home office deciding which stocks to sell.,Personal Life
What action did Peter Lynch take from his hotel room while the market was crashing?,He was on the phone with his home office deciding which stocks to sell.,Personal Life
What did Peter Lynch sell first during the October 1987 crash?,He sold British stocks in the London market because prices were higher there.,Personal Life
Which stocks did Peter Lynch prioritize selling when the market crashed in 1987?,He sold British stocks in the London market because prices were higher there.,Personal Life
What was Peter Lynch's first sell order during the 1987 market crash?,He sold British stocks in the London market because prices were higher there.,Personal Life
What caused London stock prices to be higher than US prices on Black Monday 1987?,A rare hurricane had forced the London exchange to shut down on the previous Friday.,Personal Life
What percentage of Magellan shareholders switched out of the fund during the 1987 crash?,Less than 3 percent of the million account-holders switched to money-market funds.,Personal Life
How many Magellan shareholders abandoned the fund during the 1987 market crash?,Less than 3 percent of the million account-holders switched to money-market funds.,Personal Life
What portion of Magellan investors fled to money-market funds during the 1987 crash?,Less than 3 percent of the million account-holders switched to money-market funds.,Personal Life
When did Peter Lynch realize he needed to return to the office after the 1987 crash?,He became desperate to get back to the office on October 20.,Personal Life
What day did Peter Lynch decide he had to go back to work following the 1987 crash?,He became desperate to get back to the office on October 20.,Personal Life
When did Peter Lynch cut short his Ireland vacation due to the market crash?,He became desperate to get back to the office on October 20.,Personal Life
What lesson did Peter Lynch learn about selling in desperation?,When you sell in desperation you always sell cheap.,Personal Life
What does Peter Lynch say about making panicked selling decisions?,When you sell in desperation you always sell cheap.,Personal Life
What happens when investors sell stocks out of fear according to Peter Lynch?,When you sell in desperation you always sell cheap.,Personal Life
How much of the market decline had recovered by June 1988?,The market recovered some 400 points of the decline or more than 23 percent.,Personal Life
What was the market recovery amount by June 1988 after the 1987 crash?,The market recovered some 400 points of the decline or more than 23 percent.,Personal Life
How many Dow points had been regained by June 1988 following Black Monday?,The market recovered some 400 points of the decline or more than 23 percent.,Personal Life
What did Peter Lynch compare managing Magellan to in terms of scale?,He compared it to managing a portfolio the size of the GNP of Ecuador.,Personal Life
How did Peter Lynch describe the size of the Magellan Fund's portfolio?,He compared it to managing a portfolio the size of the GNP of Ecuador.,Personal Life
What analogy did Peter Lynch use to describe the scale of Magellan's assets?,He compared it to managing a portfolio the size of the GNP of Ecuador.,Personal Life
What did Peter Lynch say about his children changing while he worked?,He said they almost had to introduce themselves to him every weekend.,Personal Life
How did Peter Lynch describe his relationship with his growing children during his busy career?,He said they almost had to introduce themselves to him every weekend.,Personal Life
What did Peter Lynch feel about how much his children had changed during his working years?,He said they almost had to introduce themselves to him every weekend.,Personal Life
How did Peter Lynch describe his Saturdays during his working years?,He was sitting at his desk facing a Himalaya of paperwork.,Personal Life
What was Peter Lynch's typical Saturday like while managing Magellan?,He was sitting at his desk facing a Himalaya of paperwork.,Personal Life
What did Peter Lynch do on most Saturdays during his career at Fidelity?,He was sitting at his desk facing a Himalaya of paperwork.,Personal Life
What charitable activities took Peter Lynch's time besides Magellan?,He served on boards of charitable and civic organizations and their investment committees.,Personal Life
What volunteer work did Peter Lynch do while managing the Magellan Fund?,He served on boards of charitable and civic organizations and their investment committees.,Personal Life
How did Peter Lynch spend his time outside of Magellan on charitable work?,He served on boards of charitable and civic organizations and their investment committees.,Personal Life
What did Peter Lynch say about the farmer in the Tolstoy story?,The farmer ran at full speed to encircle more land until he dropped dead of exhaustion.,Personal Life
What happened to the greedy farmer in the Tolstoy story that Peter Lynch referenced?,The farmer ran at full speed to encircle more land until he dropped dead of exhaustion.,Personal Life
What was the fate of the farmer who tried to encircle too much land in Tolstoy's story?,The farmer ran at full speed to encircle more land until he dropped dead of exhaustion.,Personal Life
What did Peter Lynch hope to avoid by retiring early?,He hoped to avoid the ending of the Tolstoy farmer who dropped dead of exhaustion.,Personal Life
What outcome from the Tolstoy story did Peter Lynch want to prevent in his own life?,He hoped to avoid the ending of the Tolstoy farmer who dropped dead of exhaustion.,Personal Life
What cautionary tale did Peter Lynch keep in mind when deciding to retire early?,He hoped to avoid the ending of the Tolstoy farmer who dropped dead of exhaustion.,Personal Life
What did Peter Lynch say about millionaires who congratulate themselves for walking away from money?,He said turning your back on a fat future paycheck is a luxury that few people can afford.,Personal Life
How did Peter Lynch describe the privilege of refusing additional wealth?,He said turning your back on a fat future paycheck is a luxury that few people can afford.,Personal Life
What did Peter Lynch think about wealthy people who boast about leaving money on the table?,He said turning your back on a fat future paycheck is a luxury that few people can afford.,Personal Life
What choice did Peter Lynch say wealthy people face about their net worth?,To become a slave to your net worth by devoting your life to increasing it or let it begin to serve you.,Personal Life
What two options did Peter Lynch believe wealthy people have regarding their wealth?,To become a slave to your net worth by devoting your life to increasing it or let it begin to serve you.,Personal Life
What decision must wealthy people make about their relationship with money according to Peter Lynch?,To become a slave to your net worth by devoting your life to increasing it or let it begin to serve you.,Personal Life
What was the name of the organization that Peter Lynch's children introduced him to that he wished he hadn't bought?,Pizza Time Theater.,Personal Life
Which stock did Peter Lynch regret buying after his children introduced him to the company?,Pizza Time Theater.,Personal Life
What investment did Peter Lynch make because of his children that turned out poorly?,Pizza Time Theater.,Personal Life
What was the name of the stock Peter Lynch's children introduced him to that he wished he had bought?,Chi-Chi's.,Personal Life
Which stock did Peter Lynch regret not buying after his children told him about it?,Chi-Chi's.,Personal Life
What investment opportunity did Peter Lynch miss that his children had identified?,Chi-Chi's.,Personal Life
What did Peter Lynch say about the difference between helping toddlers and adolescents?,Patching up a toddler takes less time and effort than helping adolescents with homework.,Personal Life
How did Peter Lynch compare raising toddlers to raising teenagers?,Patching up a toddler takes less time and effort than helping adolescents with homework.,Personal Life
What did Peter Lynch find more difficult about teenagers compared to toddlers?,Patching up a toddler takes less time and effort than helping adolescents with homework.,Personal Life
What did Peter Lynch say about his children's homework as they got older?,Spanish homework and math that he had forgotten.,Personal Life
What subjects did Peter Lynch struggle to help his children with as they grew up?,Spanish homework and math that he had forgotten.,Personal Life
What did Peter Lynch find challenging about helping his daughters with schoolwork?,Spanish homework and math that he had forgotten.,Personal Life
What did Peter Lynch say about the music he had to listen to on weekends?,He had to listen to his teenagers' music and make a perfunctory stab at remembering rock group names.,Personal Life
